,text,Username,Timestamp,location
3492,@Rajput_Ramesh @ChouhanShivraj @narendramodi @AmitShah @CMMadhyaPradesh @Sunil_Deodhar @SureshChavhanke Muslims rem… https://t.co/k4hlo4e32c,AkHaridas,Sun Jan 26 11:12:34 +0000 2020,"Glb,blore,Baroda,Manchester"
3493," We often hear #brexit economic forecasts were all wrong. Nothing has happened! The doomsters were wrong! 

Not right, per fa…",jfjabbo,Sun Jan 26 11:12:34 +0000 2020,None
3494,https://t.co/SA7fkAInc8,DreamDetective1,Sun Jan 26 11:12:34 +0000 2020,UK
3495,ide love to throw an egg at him myself !,VonnyOsborn,Sun Jan 26 11:12:35 +0000 2020,"Washington, USA"
3496,@KEEMSTAR U lucky it don’t attack hair follicles!!,Simon0277,Sun Jan 26 11:12:35 +0000 2020,None
3497, This is video of the day. BJP कार्यकर्ता एलिज़ाबेथ शेषाद्री को #CAA के समर्थन में समझाने गए थे .... आगे क्या हुआ देखिए... @…,RufiNighat,Sun Jan 26 11:12:35 +0000 2020,"New Delhi, India"
3498, ‘Brazen disinformation’: Syria narrative managers defend Douma chemical weapon hoax as OPCW comes under attack https://t…,sondrapero,Sun Jan 26 11:12:36 +0000 2020,None
3499," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",hanloooooo,Sun Jan 26 11:12:36 +0000 2020,Malaysia
3500,"At 11:00am low-carbon sources were providing 65.0% of GB electricity (wind 35.7%, nuclear 19.0%, biomass 6.8%, sola… https://t.co/1X9pT3TRVu",NGControlRoom,Sun Jan 26 11:12:36 +0000 2020,United Kingdom
3501,"Shooting ! Film 🎥 day 🖤🤍#photoshoot #acting .
.
.
.
.
🖤
🤍
.
.
#runwaymodel #casting #castingcall #actorfollow… https://t.co/GYezSvlga8",zina_wheater,Sun Jan 26 11:12:37 +0000 2020,"London, UK"
3502,Nije ok praviti od deteta debila koji misli da je ok da ide kao da je pošlo u klub u školu ili u policijsku stanicu eto npr,andrbeba,Sun Jan 26 11:12:37 +0000 2020,casual existential despair
3503, Brilliant thread and well worth reading slowly.  It raises a question that has been troubling me: to what extent does real ex…,altnaharra2,Sun Jan 26 11:12:37 +0000 2020,None
3504, Inna Lillahi wa inna ilaihi raji'un. Please make dua for him. His janazah will be held tomorrow at 1.00pm in Shahjalal…,yk_dzz,Sun Jan 26 11:12:37 +0000 2020,None
3505," Some part of the alphabets have been destroyed in a terrorist attack against Islam. 

Till now, it's not known which alp…",andrethemage,Sun Jan 26 11:12:37 +0000 2020,Lagos
3506, WAS SHOOTING HIS MOTHER NOT ENOUGH https://t.co/UyweyWYYIE,FranklinNBeanes,Sun Jan 26 11:12:37 +0000 2020,"England, United Kingdom"
3507," Trump Team Defense Strategy?

Plan A - Attack Adam Schiff 

Plan B - Blame the Process

Plan C - Corrupt the Truth  

Noth…",sciolli36,Sun Jan 26 11:12:37 +0000 2020,None
3508,"#پوښتنه:
د #کابل رژیم په اوسنۍ حکومتي اداره کې کار کولای شم؟
#ځواب: ---------👇👇
#Afghanistan #Taliban #Alfath 
 https://t.co/kEe2kfQKAw",Badr_ul_huda,Sun Jan 26 11:12:37 +0000 2020,Afghanistan
3509, Members of French Communist Party along with Hezbollah and Hamas supporters in #Paris attack Iranians opposed to the Ayatolla…,michaelsafyan,Sun Jan 26 11:12:37 +0000 2020,"Pittsburgh, PA"
3510,"@Primetimebib Facourite series: Yugioh GX
Favourite character: CROWLER
Favourite Duel: Jaden vs Crowler, Yuya vs Re… https://t.co/ZMItIUOOr5",DarkyMaine,Sun Jan 26 11:12:37 +0000 2020,Singapore
3511," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",nrhbahr,Sun Jan 26 11:12:37 +0000 2020,"National Stadium, 190119"
3512," One pundit dares criticise a Celtic player and there are apologists falling over themselves to hound him, Alfredo Morelos is su…",bmer1972,Sun Jan 26 11:12:38 +0000 2020,None
3513," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",yohanssie,Sun Jan 26 11:12:38 +0000 2020,X1 World Domination
3514,Ikaw gh0rL ano nang natulong mo sa bansa? Ano? sagot,meeelayy_,Sun Jan 26 11:12:38 +0000 2020,Universe
3515," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",fairynajaemin,Sun Jan 26 11:12:38 +0000 2020,smstan •̀.̫•́✧
3516," Pat Philbin is a good lawyer who had a good reputation before joining the White House, but this is a dishonorable, not…",lisavena1,Sun Jan 26 11:12:38 +0000 2020,None
3517,Smh.,mymylols,Sun Jan 26 11:12:38 +0000 2020,None
3518, ‘Brazen disinformation’: Syria narrative managers defend Douma chemical weapon hoax as OPCW comes under attack https://t…,354Phantom,Sun Jan 26 11:12:39 +0000 2020,U.S . nationwide
3519, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,aandy5751,Sun Jan 26 11:12:39 +0000 2020,"Kolkata, India"
3520,Gaya baru buat tiktokan seru nih!,selphieusagi,Sun Jan 26 11:12:39 +0000 2020,None
3521," Yes, yes it is. ALL paedophiles should be brought to justice. That said, these Pakistani Muslim Raping (grooming) Gangs ha…",jay12f,Sun Jan 26 11:12:39 +0000 2020,"London, England"
3522," This is Afghanistan.

Women are beaten with sticks by radical Islamist men.

It happens every day. They are treated inh…",Godfrey28482926,Sun Jan 26 11:12:39 +0000 2020,South East England.  
3523," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",tobeishappy,Sun Jan 26 11:12:39 +0000 2020,"Bangkok, Thailand"
3524, does your gf blast corridos with you in the car or do I have to??,Kassy0113,Sun Jan 26 11:12:40 +0000 2020,"Weslaco, TX"
3525,Kkkkkkkk pqp mongolóide olha o tamanho do trator pra tocar,mcc13oficial_,Sun Jan 26 11:12:40 +0000 2020,"São Paulo, Brasil"
3526,The hive has proven to be the worst fan base there is.,M_keny,Sun Jan 26 11:12:40 +0000 2020,Ashburton Grove
3527, *Graphic* Look at these pics and let them sink in your head. This post is directed toward those that are siding with Iran ju…,AustinFellows85,Sun Jan 26 11:12:40 +0000 2020,"Michigan, USA"
3528," Ich ziehe einfach in den Jihad

Vorteile:
One way Ticket Jannah
Sterbe zu 99%
Mama Baba sind stolz

Nachteile:",FurstIbn,Sun Jan 26 11:12:40 +0000 2020,None
3529, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,Radhe____,Sun Jan 26 11:12:40 +0000 2020,भारत 
3530," Even a token- Don’t attack journalists, is not forthcoming because they totally support assault on journalists they don…",chintztoo,Sun Jan 26 11:12:41 +0000 2020,"The Hague, The Netherlands"
3531," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",naydidntsleep,Sun Jan 26 11:12:41 +0000 2020,the reve festival
3532," Si el enemigo es el CO2 (y el NO2 en menor manera) entonces la energía nuclear, con nuevos reactores mucho mas seguros y pe…",noajyosef,Sun Jan 26 11:12:41 +0000 2020,None
3533," HARRY WAS SHOOTING ""FALLING"" MUSIC VIDEO-

WE WILL HAVE ""FALLING"" MUSIC VIDEO-

I'M CRYING SO HARD-

 https://t.co/PN9P8…",SweetLarryB3an,Sun Jan 26 11:12:41 +0000 2020,None
3534,#KillThisLove #BestMusicVideo #iHeartAwards @ygofficialblink,klrraine,Sun Jan 26 11:12:41 +0000 2020,None
3535, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,ChandraKuanar,Sun Jan 26 11:12:41 +0000 2020,"New Jersey, USA"
3536, help me kena attack ni HAHAHAHA,cyclocazae,Sun Jan 26 11:12:42 +0000 2020,None
3537, @WASBAPPIN remember when nuclear china and nuclear ussr went to a war along far east border an no ww3 happened? good times,AasaRaiko,Sun Jan 26 11:12:42 +0000 2020,"Vastseliina, Eesti"
3538," A future obstetrician, maths professor or nuclear physicist culturally enriching his new home in Italy. Diversity is our stre…",Nenablabla6,Sun Jan 26 11:12:42 +0000 2020,None
3539,@drugdjura Ovo je litija. građanski i stranački protest to valjda ide subotom od 18h.,damjanic_r,Sun Jan 26 11:12:42 +0000 2020,Ban.Vel.Selo kod Kikinde
3540," She refused to condemn the killing of 1,500 unarmed protesters in Iran, including hundreds of women and dozens of childre…",lukenbachr,Sun Jan 26 11:12:42 +0000 2020,"fillmore, utah"
3541, Media livid with Pompeo for pointing out a liberal reporter’s false claims. Reminder: not only does the First Amendment no…,KikiBeachBro,Sun Jan 26 11:12:42 +0000 2020,"Virginia, USA"
3542," Fuck Off!
It was just a drama.",Chaarsi,Sun Jan 26 11:12:42 +0000 2020,in my own pocket dimension
3543,@softtoki BINCH STOP THAT HE’S TOO MUCH IM GETTING A HEART ATTACK DOCTOR PLS HEAL ME,RenOnTheWorld,Sun Jan 26 11:12:42 +0000 2020,disaster bi. she/her. ☆
3544," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",ilychenleee,Sun Jan 26 11:12:42 +0000 2020,Neo city
3545," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
-…",fsukiii,Sun Jan 26 11:12:42 +0000 2020,💗💛💙
3546, And let’s not forget that Yeri was 15 when shooting this!!! Fifteen!!!!,hallesdrew,Sun Jan 26 11:12:43 +0000 2020,None
3547, Abdul Hamid was a great Indian we all are proud of. His son was recently caught in sex scam. Mohandas Gandhi was Mahatma. His…,vijendra_mathur,Sun Jan 26 11:12:43 +0000 2020,None
3548,Emergency personnel are clearing the scene where a bus crash claimed  the lives of six ANC supporters  on the R81 o… https://t.co/KuNrbBHNML,SAfmnews,Sun Jan 26 11:12:44 +0000 2020,South Africa
3549," 'Crash Landing On You' co-stars Hyun Bin, Son Ye Jin, &amp; more top drama actor brand value rankings for January
https://t.co/CoE…",KimAerin30,Sun Jan 26 11:12:44 +0000 2020,Indonesia
3550," World saw panislamism led jihad-barbarity when ISIS struck  recently,KashmirJihad led  #WandhamaMassacre right under Ind…",sadharanindian,Sun Jan 26 11:12:44 +0000 2020,India. (Bharat)
3551,"@Sciferthebox I need crash the party and hydrophobia, they're all beautiful but dammmn",buuurgs,Sun Jan 26 11:12:44 +0000 2020,None
3552," Some part of the alphabets have been destroyed in a terrorist attack against Islam. 

Till now, it's not known which alp…",OgwucheKelvin,Sun Jan 26 11:12:44 +0000 2020,None
3553,//t.co/Pl7O1qlWFf,Leafy13222544,Sun Jan 26 11:12:45 +0000 2020,None
3554," Haruki's love is so beautiful,the poem is a bit different:
-In english his love for Akihiko is ""a magic spell"" and his h…",Miestz,Sun Jan 26 11:12:45 +0000 2020,None
3555,Mini heart attack kskskskskss wth,hnylth,Sun Jan 26 11:12:45 +0000 2020,"At ur Inner mind ,, Taú✨"
3556,@Equinor_UK I would say nuclear fusion NOT FISSION. Fusion is very safe no nuclear waste,Jared05x,Sun Jan 26 11:12:45 +0000 2020,United Kingdom
3557, Three great men!,A30Janne,Sun Jan 26 11:12:46 +0000 2020,Suomi raisio
3558," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",meiIIeursvoeux,Sun Jan 26 11:12:46 +0000 2020,Jakarta
3559," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",jaelahyun,Sun Jan 26 11:12:46 +0000 2020,"Jakarta Pusat, DKI Jakarta"
3560, thinking about how they had irene say unnie here... we are fucking under attack https://t.co/avlbAvFoz6,baeireneshi,Sun Jan 26 11:12:46 +0000 2020,None
3561," Adv Busisiwe Mkhwebane:

1. They broke into her house
2. Tried to poison her
3. Harrassed her mother and family
4. Insult…",Zasha96131645,Sun Jan 26 11:12:46 +0000 2020,eMnambithi 
3562," ""The Veterans of Foreign Wars, the nation's largest veterans group, is asking President Trump to apologize for minimizing…",Mary30298002,Sun Jan 26 11:12:46 +0000 2020,None
3563," It's small, it's fast and it's easily concealed. Read how to recognize the Human Interface Device #Attack, (#USB Drive…",XZPwEDVhHH37i3C,Sun Jan 26 11:12:47 +0000 2020,None
3564," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",syzmey,Sun Jan 26 11:12:47 +0000 2020,None
3565, @patel4witham what about grooming gangs?,Stueyhoffy,Sun Jan 26 11:12:47 +0000 2020,"Cheshire, England"
3566," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",vetexents,Sun Jan 26 11:12:47 +0000 2020,02’
3567, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,LuckyChopra1,Sun Jan 26 11:12:47 +0000 2020,"New Delhi, India"
3568," We often hear #brexit economic forecasts were all wrong. Nothing has happened! The doomsters were wrong! 

Not right, per fa…",WarrCriminology,Sun Jan 26 11:12:47 +0000 2020,London
3569,@JQ_plaintalk He is having a blast.. Key him enjoy inside.,AngkurRongpi,Sun Jan 26 11:12:48 +0000 2020,None
3570, World must understand that the Kashmir is a nuclear flashpoint which could lead our planet to the ice age... @UN must act now..…,buttaliraza1,Sun Jan 26 11:12:48 +0000 2020,"Riyadh, Kingdom of Saudi Arabi"
3571," Watch: Trump, a man who wants to be..., great!

#Iran #Iraq #JCPOA #Soleimani #Trump #AinAlAssad https://t.co/m0CF1Kv27i",AsifAli95788859,Sun Jan 26 11:12:48 +0000 2020,None
3572," •kdm• gua telat banget baru liat crash landing on you dan sekarang jam segini gua kek orang gila😭😭 

help me😭😭😭😭😭 https…",YunaAmeliaPutr2,Sun Jan 26 11:12:48 +0000 2020,"Padang Barat, Indonesia"
3573," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",amzxrulikmal,Sun Jan 26 11:12:49 +0000 2020,Malaysia
3574," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",gtfoemo,Sun Jan 26 11:12:49 +0000 2020,KL
3575, @naval Anxiety is aiming at everything and shooting at nothing,Jan1as,Sun Jan 26 11:12:49 +0000 2020,None
3576," ⏳BELİEBERS SEE YOU IN 3 HOURS!!

WE GONNA MAKE OUR LAST VOTE ATTACK
 FOR ' @justinbieber
#10000Hours #BestLyrics #iHear…",sedra_jb,Sun Jan 26 11:12:49 +0000 2020,Germany
3577, #सरजील_इमाम_आतंकवादी_है,JaspalBhanker1,Sun Jan 26 11:12:50 +0000 2020,"Mumbai, India"
3578," Sharam karo, Why are you letting down Hindus and Maharashtrian voters  #ShivSena @AUThackeray @OfficeofUT  You are moving to…",IPhukk,Sun Jan 26 11:12:50 +0000 2020,None
3579," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",Tangkwa2809,Sun Jan 26 11:12:50 +0000 2020,None
3580," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",PatSRy_Ch,Sun Jan 26 11:12:50 +0000 2020,❄in a pool covered with ✴ice❄✨
3581," 1. If there's no leader, no organiser, who is releasing ""official"" statement &amp; in what capacity?
2. Read it. There is NO…",nicsrivastava,Sun Jan 26 11:12:50 +0000 2020,None
3582," Unlike you Mr Kanwal, millions of Muslims,Dalits and Adivasis do not have the privilege of ignoring ‘whatever kind of journ…",mdnasir094,Sun Jan 26 11:12:50 +0000 2020,Bihar | Delhi
3583,"番組内で放送されたSFラジオドラマ「宇宙騎兵隊CRASH」第２話後編公開中！
URLはこちら→https://t.co/Vtchg11z5Y",soundparty767,Sun Jan 26 11:12:51 +0000 2020,None
3584," Cet été, j'ai fait un shooting avec @CaptainDarkRose !
Iel est splendide et c'est vraiment génial de travailler avec !…",Sasha_tte,Sun Jan 26 11:12:51 +0000 2020,"Paris, France"
3585, Israel are carrying out bombing raids across the besieged #GazaStrip 2 million civilians without air defences under attac…,2Nakha,Sun Jan 26 11:12:51 +0000 2020,None
3586, Our Cloud mentor @54ucyv1p3r  just performed a privilege de-escalation attack on the bucket and now he is asking for bitcoi…,rrkariya,Sun Jan 26 11:12:51 +0000 2020,"Ahmadabad City, Gujarat"
3587," With @BernieSanders now leading in Iowa, New Hampshire &amp; California, it’s fair to say he has excellent chance of being the n…",GDimieri,Sun Jan 26 11:12:52 +0000 2020,None
3588," She refused to condemn the killing of 1,500 unarmed protesters in Iran, including hundreds of women and dozens of childre…",SilverSummerSun,Sun Jan 26 11:12:52 +0000 2020,"God's Country, TX"
3589," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",SyedXAiman,Sun Jan 26 11:12:52 +0000 2020,Pahang Darul Makmur
3590, Media livid with Pompeo for pointing out a liberal reporter’s false claims. Reminder: not only does the First Amendment no…,TN4PATS,Sun Jan 26 11:12:52 +0000 2020,"Virginia, USA"
3591," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",babyfrxnggy,Sun Jan 26 11:12:52 +0000 2020,in your heart !
3592," Took them a bit to get there, but Philbin is now attacking the whistleblower. Though, possibly only as a set up to atta…",larryfd,Sun Jan 26 11:12:52 +0000 2020,None
3593," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",THISLAGANGSTER,Sun Jan 26 11:12:52 +0000 2020,None
3594,i think im paranoid... if hidung aku berair aku mesti rasa nak kena panic attack... takut😭😭😭,94ST4N,Sun Jan 26 11:12:52 +0000 2020,🇰🇷🇲🇾🇺🇸
3595, My 80 year old father taking care of my 79 year old mother who is battling blood cancer is one of the most beautiful thi…,Rongarc13542529,Sun Jan 26 11:12:53 +0000 2020,None
3596, car looks like it's waiting it's turn to attack in final fantasy,danruxton,Sun Jan 26 11:12:53 +0000 2020,"North West, England"
3597," BBC News - Rolls-Royce plans mini nuclear reactors by 2029

#RollsRoyce #Nuclear #renewableenergy #BusinessGrowth #Busi…",EnergyreferralX,Sun Jan 26 11:12:53 +0000 2020,None
3598," Some part of the alphabets have been destroyed in a terrorist attack against Islam. 

Till now, it's not known which alp…",Philz_adamz,Sun Jan 26 11:12:53 +0000 2020,bomboclaat
3599," #BREAKING NOW
Pro-#Iran militia are shooting live ammunition at student protests in #Karbala, #Iraq https://t.co/5ZftrKwm…",SIMONZEE5,Sun Jan 26 11:12:53 +0000 2020,None
3600," Good you are speaking up @rahulkanwal The one sided narrative of @khanumarfa and people like that,arrogating the right t…",KeshavM45392004,Sun Jan 26 11:12:53 +0000 2020,None
3601, Muslim Brotherhood Project for conquest of the West was discovered in an Apartment in Switzerland in 2002 CIA have a copy -…,websterssay,Sun Jan 26 11:12:53 +0000 2020,"Yorkshire, England"
3602,baru 26 hari 😭,laaiillliinnn,Sun Jan 26 11:12:53 +0000 2020,🌞
3603,"- Black dog
- hot stove league
- crash landing on you
ฉันควรไปต่ออันไหนดี ดูทิ้งไว้กลางทางทุกเรื่อง55555555",ShikshinSooY,Sun Jan 26 11:12:53 +0000 2020,Utopia
3604," 🔥🔥 BLINKS ATTACK 🔥🔥

🏆BEST MUSIC VIDEO 
🏆SOCIAL 50 

iHeartBLACKPINK

I vote #KillThisLove by @ygofficialblink for #Be…",lalistar4,Sun Jan 26 11:12:53 +0000 2020,Jin's shoulder
3605, Everytime there is a government push against protesters in Nasriya a large human waves comes out of nowhere and rushes…,Snowdenbook2019,Sun Jan 26 11:12:53 +0000 2020,Iraq
3606,"malaysia baik hati la,",soapisss,Sun Jan 26 11:12:54 +0000 2020,None
3607,"Shooting in #Alabama just took an American life. #POTUS, please do something. #BackfireTrump https://t.co/9nj8f9upfq",Mommandem,Sun Jan 26 11:12:54 +0000 2020,My House
3608,"@Mysano_pH Nokubura is probably the band I've seen most times, GazettE is the only fan club I've ever been part of,… https://t.co/fD6NKn880j",invisiblehabits,Sun Jan 26 11:12:54 +0000 2020,"Aarhus, Danmark"
3609," With @BernieSanders now leading in Iowa, New Hampshire &amp; California, it’s fair to say he has excellent chance of being the n…",LilypupTheChigi,Sun Jan 26 11:12:54 +0000 2020,None
3610, Thanks to everyone who came out to the casinorama show tonight! We had a blast xoxo https://t.co/ObR9pJt2Xd,guitar_grace,Sun Jan 26 11:12:55 +0000 2020,"Ontario, Canada"
3611," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",norfa_razali,Sun Jan 26 11:12:55 +0000 2020,None
3612," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",TaiwoSoloAkin,Sun Jan 26 11:12:55 +0000 2020,"Tilbury, East"
3613," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",zatybakri_,Sun Jan 26 11:12:55 +0000 2020,Kuala Lumpur City
3614,100%agree with this,bjsimmonds7,Sun Jan 26 11:12:55 +0000 2020,None
3615, Jadi abg yang hype abis https://t.co/ZmJp0ZuU8Y,sikecilmarmut,Sun Jan 26 11:12:55 +0000 2020,Indonesia
3616,Hmmmmmmmmmmm,mcmcGangsta,Sun Jan 26 11:12:55 +0000 2020,Moscow(NC)
3617," Pat Philbin is a good lawyer who had a good reputation before joining the White House, but this is a dishonorable, not…",MIGDALIARAMOS10,Sun Jan 26 11:12:55 +0000 2020,"Florida, USA"
3618, Largest Veterans organization demands apology after Trump said traumatic brain injuries from Iranian attack are 'not ve…,knightfemme81,Sun Jan 26 11:12:55 +0000 2020,"Wiesbaden, Germany "
3619,"@GAUAHAR_KHAN 
Our pride Sid?
Pride for what?
•Abusing someone's respectable father?
•for being physical for no rea… https://t.co/OcCP83wU52",RohanPatidarr,Sun Jan 26 11:12:55 +0000 2020,None
3620,Esper says N. Korea is 'clearly' trying to build nuclear-tipped long-range missile https://t.co/rSJaYPWrA2,marinekslee,Sun Jan 26 11:12:56 +0000 2020,Seoul Korea
3621," 🔥🔥 BLINKS ATTACK 🔥🔥

🏆BEST MUSIC VIDEO 
🏆SOCIAL 50 

iHeartBLACKPINK

I vote #KillThisLove by @ygofficialblink for #Be…",salmahom,Sun Jan 26 11:12:56 +0000 2020,None
3622,3 US firefighters who died in Australia crash identified https://t.co/tyWkmURmlF via @FOX40,MelRo03194152,Sun Jan 26 11:12:56 +0000 2020,"California, USA"
3623," An ordinary mom having some EXTRA-ordinary fun 🤪

CUM give #CheatingWife 💫 ur sticky load💦💦

To arrange a #filthymilfy date w…",DutchPornPromo,Sun Jan 26 11:12:56 +0000 2020,SnapChat : dutchpornpromo
3624,@barbiemo1959 40 years ago a large buddy &amp; I (also large) joined WW..We were the only two males-as some had success… https://t.co/5sDMUZBH93,Grumpy1992,Sun Jan 26 11:12:56 +0000 2020,"Blackshear, GA"
3625," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",shawol_6v6,Sun Jan 26 11:12:56 +0000 2020,None
3626,honeydb-agent: #RDP Possible RDP attack from 87.245.132.52 https://t.co/iF5dUrLq88,Honeypotlogs,Sun Jan 26 11:12:57 +0000 2020,None
3627," Rubbish argument. @DChaurasia2312 has the right to do whatever kind of journalism he wants. If you don’t like it, don’t wa…",KMDesai4,Sun Jan 26 11:12:57 +0000 2020,"Jamshedpur, India"
3628," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",nzznem,Sun Jan 26 11:12:57 +0000 2020,"Selangor, Malaysia"
3629,@echahemmings Ide apa kak,yogaaprs,Sun Jan 26 11:12:57 +0000 2020,None
3630," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",um_phoebesbd,Sun Jan 26 11:12:57 +0000 2020,chicken joy
3631," We often hear #brexit economic forecasts were all wrong. Nothing has happened! The doomsters were wrong! 

Not right, per fa…",Tulip94727807,Sun Jan 26 11:12:57 +0000 2020,None
3632," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",machixe97,Sun Jan 26 11:12:57 +0000 2020,None
3633," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",waynestewart25,Sun Jan 26 11:12:57 +0000 2020,The legend
3634," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",hkmzmri,Sun Jan 26 11:12:57 +0000 2020,"Johor Bahru, Johor"
3635," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",nadhrahaljabri,Sun Jan 26 11:12:57 +0000 2020,Malaysia
3636," Viewed as ""attack surrogate"" for Clinton in 2016, Bernie Sanders demanded Barney Frank be removed as head of Rules Committee…",rosssadyan,Sun Jan 26 11:12:57 +0000 2020,None
3637," #NowPlaying Massive Attack - Protection #goodmorning 🎶
https://t.co/VHfS3gr2L2",davepope1,Sun Jan 26 11:12:57 +0000 2020,South Wales
3638, @Boerboelguard @campling_07 https://t.co/SA7fkAInc8,campling_07,Sun Jan 26 11:12:57 +0000 2020,None
3639, Ma’am you are a rockstar! Handled with such grace.. you inspire ♥️,TaheerHasham,Sun Jan 26 11:12:57 +0000 2020,Banglore
3640," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",alexismolar_,Sun Jan 26 11:12:58 +0000 2020,None
3641," โดนยิ้มอ้วน attack 😭💚

#TheGreatChineseNewYear2020
#ออฟจุมพล
#ออฟกัน https://t.co/cuYZQ17EJ7",lovelyday4339,Sun Jan 26 11:12:58 +0000 2020,KPOP - Tumcial
3642," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",margmopp,Sun Jan 26 11:12:59 +0000 2020,None
3643, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,Arundein,Sun Jan 26 11:12:59 +0000 2020,"Straight hogi, right alli."
3644," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",Ilavauberrymakk,Sun Jan 26 11:12:59 +0000 2020,None
3645, WAS SHOOTING HIS MOTHER NOT ENOUGH https://t.co/UyweyWYYIE,BigC1874,Sun Jan 26 11:12:59 +0000 2020,Edinburgh
3646," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",liluglyducklin,Sun Jan 26 11:12:59 +0000 2020,Malaysia
3647,"@HamzaFa48617919 @sshahkk @NazranaYusufzai Look at the confession of the ruler of Terror State🇵🇰

https://t.co/LDUtBG5HLE",ReshteenK,Sun Jan 26 11:12:59 +0000 2020,Afghanistan
3648," I was covering the protest, Dipak Chaurasia came to provoke, asked silly questions,  and then when protestor asked him not to…",Preeti_Kashyp,Sun Jan 26 11:12:56 +0000 2020,"New Delhi, India"
